consultant.panel.welcome	src/views/consultant/ConsultantPanelView.tsx
help.panel.backToPlaybooks	src/components/layout/HelpPanel.tsx
help.panel.complete	src/components/layout/HelpPanel.tsx
help.panel.dismiss	src/components/layout/HelpPanel.tsx
help.panel.header	src/components/layout/HelpPanel.tsx
help.panel.moreTopics	src/components/layout/HelpPanel.tsx
help.panel.previous	src/components/layout/HelpPanel.tsx
help.panel.recommended	src/components/layout/HelpPanel.tsx
help.panel.stepProgress	src/components/layout/HelpPanel.tsx
help.search.clear	src/components/Help/GlobalHelpSearch.tsx
help.search.footer.navigate	src/components/Help/GlobalHelpSearch.tsx
help.search.footer.results	src/components/Help/GlobalHelpSearch.tsx
help.search.footer.select	src/components/Help/GlobalHelpSearch.tsx
help.search.popular	src/components/Help/GlobalHelpSearch.tsx
help.search.recentSearches	src/components/Help/GlobalHelpSearch.tsx
help.search.suggestions	src/components/Help/GlobalHelpSearch.tsx
help.video.chapters	src/components/Help/VideoPlayer.tsx
help.video.controls.exitFullscreen	src/components/Help/VideoPlayer.tsx
help.video.controls.fullscreen	src/components/Help/VideoPlayer.tsx
help.video.controls.mute	src/components/Help/VideoPlayer.tsx
help.video.controls.next10	src/components/Help/VideoPlayer.tsx
help.video.controls.pause	src/components/Help/VideoPlayer.tsx
help.video.controls.play	src/components/Help/VideoPlayer.tsx
help.video.controls.prev10	src/components/Help/VideoPlayer.tsx
help.video.controls.unmute	src/components/Help/VideoPlayer.tsx
help.video.settings	src/components/Help/VideoPlayer.tsx
help.video.shortcuts	src/components/Help/VideoPlayer.tsx
help.video.speed	src/components/Help/VideoPlayer.tsx
help.video.watched	src/components/Help/VideoPlayer.tsx
help.whatsNew.breaking	src/components/Help/WhatsNewModal.tsx
help.whatsNew.changelog	src/components/Help/WhatsNewModal.tsx
help.whatsNew.dontShow	src/components/Help/WhatsNewModal.tsx
help.whatsNew.features	src/components/Help/WhatsNewModal.tsx
help.whatsNew.fixes	src/components/Help/WhatsNewModal.tsx
help.whatsNew.gotIt	src/components/Help/WhatsNewModal.tsx
help.whatsNew.improvements	src/components/Help/WhatsNewModal.tsx
help.whatsNew.learnMore	src/components/Help/WhatsNewModal.tsx
help.whatsNew.title	src/components/Help/WhatsNewModal.tsx
help.whatsNew.watchDemo	src/components/Help/WhatsNewModal.tsx
welcome.consultingBtn	src/views/WelcomeView.tsx
welcome.consultingDesc	src/views/WelcomeView.tsx
welcome.consultingTag	src/views/WelcomeView.tsx
welcome.consultingTitle	src/views/WelcomeView.tsx
welcome.demoBtn	src/views/WelcomeView.tsx
welcome.demoDesc	src/views/WelcomeView.tsx
welcome.demoNoReg	src/views/WelcomeView.tsx
welcome.demoTime	src/views/WelcomeView.tsx
welcome.demoTitle	src/views/WelcomeView.tsx
welcome.fullBtn	src/views/WelcomeView.tsx
welcome.fullDesc	src/views/WelcomeView.tsx
welcome.fullFeatures.ai	src/views/WelcomeView.tsx
welcome.fullFeatures.drd	src/views/WelcomeView.tsx
welcome.fullFeatures.roadmap	src/views/WelcomeView.tsx
welcome.fullSteps	src/views/WelcomeView.tsx
welcome.fullTime	src/views/WelcomeView.tsx
welcome.fullTitle	src/views/WelcomeView.tsx
welcome.masterclassDesc	src/views/WelcomeView.tsx
welcome.masterclassLink	src/views/WelcomeView.tsx
welcome.masterclassTitle	src/views/WelcomeView.tsx
welcome.northStar	src/views/WelcomeView.tsx
welcome.northStarLabel	src/views/WelcomeView.tsx
welcome.quickBtn	src/views/WelcomeView.tsx
welcome.quickDesc	src/views/WelcomeView.tsx
welcome.quickSteps	src/views/WelcomeView.tsx
welcome.quickTime	src/views/WelcomeView.tsx
welcome.quickTitle	src/views/WelcomeView.tsx
welcome.subtitle	src/views/WelcomeView.tsx
welcome.titleEnd	src/views/WelcomeView.tsx
welcome.titleStart	src/views/WelcomeView.tsx
welcome.videoPerson	src/views/WelcomeView.tsx
welcome.videoRole	src/views/WelcomeView.tsx
welcome.videoTitle	src/views/WelcomeView.tsx
