initiative.nextActionExecuting	src/components/InitiativeDetailModal.tsx
initiative.nextActionPlanning	src/components/InitiativeDetailModal.tsx
initiative.nextActionReview	src/components/InitiativeDetailModal.tsx
initiative.noCommentsYet	src/components/InitiativeDetailModal.tsx
initiative.noGovernanceEvents	src/components/InitiativeDetailModal.tsx
initiative.noLinkedInitiatives	src/components/InitiativeDetailModal.tsx
initiative.noTeamMembersAssigned	src/components/InitiativeDetailModal.tsx
initiative.oneLiner	src/components/InitiativeDetailModal.tsx
initiative.operational	src/components/InitiativeDetailModal.tsx
initiative.opexEst	src/components/InitiativeDetailModal.tsx
initiative.organizational	src/components/InitiativeDetailModal.tsx
initiative.organizationalPlaceholder	src/components/InitiativeDetailModal.tsx
initiative.outOfScope	src/components/InitiativeDetailModal.tsx
initiative.painPoint	src/components/InitiativeDetailModal.tsx
initiative.peopleSkills	src/components/InitiativeDetailModal.tsx
initiative.peopleSkillsPlaceholder	src/components/InitiativeDetailModal.tsx
initiative.pilotEnd	src/components/InitiativeDetailModal.tsx
initiative.placementReason	src/components/InitiativeDetailModal.tsx
initiative.placementReasonPlaceholder	src/components/InitiativeDetailModal.tsx
initiative.postComment	src/components/InitiativeDetailModal.tsx
initiative.problemStatement	src/components/InitiativeDetailModal.tsx
initiative.process	src/components/InitiativeDetailModal.tsx
initiative.progressLabel	src/components/InitiativeDetailModal.tsx
initiative.readinessLabel	src/components/InitiativeDetailModal.tsx
initiative.relatedInitiatives	src/components/InitiativeDetailModal.tsx
initiative.requiredCompetencies	src/components/InitiativeDetailModal.tsx
initiative.revenueGrowth	src/components/InitiativeDetailModal.tsx
initiative.riskDescriptionPlaceholder	src/components/InitiativeDetailModal.tsx
initiative.riskReduction	src/components/InitiativeDetailModal.tsx
initiative.rolesOwnership	src/components/InitiativeDetailModal.tsx
initiative.rootCause	src/components/InitiativeDetailModal.tsx
initiative.scopeGuard	src/components/InitiativeDetailModal.tsx
initiative.selectBusinessOwnerPlaceholder	src/components/InitiativeDetailModal.tsx
initiative.selectDriverPlaceholder	src/components/InitiativeDetailModal.tsx
initiative.selectExecutionOwnerPlaceholder	src/components/InitiativeDetailModal.tsx
initiative.selectMember	src/components/InitiativeDetailModal.tsx
initiative.selectSponsorPlaceholder	src/components/InitiativeDetailModal.tsx
initiative.socialImpact	src/components/InitiativeDetailModal.tsx
initiative.sponsor	src/components/InitiativeDetailModal.tsx
initiative.sponsorApproval	src/components/InitiativeDetailModal.tsx
initiative.sponsorDescription	src/components/InitiativeDetailModal.tsx
initiative.startDate	src/components/InitiativeDetailModal.tsx
initiative.startDiscussion	src/components/InitiativeDetailModal.tsx
initiative.stop	src/components/InitiativeDetailModal.tsx
initiative.stopConditions	src/components/InitiativeDetailModal.tsx
initiative.strategicCapability	src/components/InitiativeDetailModal.tsx
initiative.strategicChangeLog	src/components/InitiativeDetailModal.tsx
initiative.strategicFitTitle	src/components/InitiativeDetailModal.tsx
initiative.strategicIntentLabel	src/components/InitiativeDetailModal.tsx
initiative.strategicRoadmapAttributes	src/components/InitiativeDetailModal.tsx
initiative.strategicRole	src/components/InitiativeDetailModal.tsx
initiative.successCriteriaTyped	src/components/InitiativeDetailModal.tsx
initiative.symptom	src/components/InitiativeDetailModal.tsx
initiative.tabs.definition	src/components/InitiativeDetailModal.tsx
initiative.tabs.discussion	src/components/InitiativeDetailModal.tsx
initiative.tabs.economics	src/components/InitiativeDetailModal.tsx
initiative.tabs.execution	src/components/InitiativeDetailModal.tsx
initiative.tabs.governance	src/components/InitiativeDetailModal.tsx
initiative.tabs.history	src/components/InitiativeDetailModal.tsx
initiative.tabs.intelligence	src/components/InitiativeDetailModal.tsx
initiative.tabs.overview	src/components/InitiativeDetailModal.tsx
initiative.tabs.tasks	src/components/InitiativeDetailModal.tsx
initiative.tabs.team	src/components/InitiativeDetailModal.tsx
initiative.targetStateSnapshot	src/components/InitiativeDetailModal.tsx
initiative.teamMembers	src/components/InitiativeDetailModal.tsx
initiative.timelineMilestones	src/components/InitiativeDetailModal.tsx
initiative.totalInvestment	src/components/InitiativeDetailModal.tsx
initiative.valueDriver	src/components/InitiativeDetailModal.tsx
initiative.valueTiming	src/components/InitiativeDetailModal.tsx
initiative.valueTimingImmediate	src/components/InitiativeDetailModal.tsx
initiative.valueTimingLongTerm	src/components/InitiativeDetailModal.tsx
initiative.valueTimingShortTerm	src/components/InitiativeDetailModal.tsx
initiative.versionHistory	src/components/InitiativeDetailModal.tsx
initiative.viewBrief	src/components/InitiativeDetailModal.tsx
initiatives.form.addObjective	src/components/assessment/InitiativeEditor.tsx
initiatives.form.budget	src/components/assessment/InitiativeEditor.tsx
initiatives.form.budgetRequired	src/components/assessment/InitiativeEditor.tsx
initiatives.form.categoryOptional	src/components/assessment/manage/InitiativesManagementPanel.tsx
initiatives.form.categoryPlaceholder	src/components/assessment/manage/InitiativesManagementPanel.tsx
initiatives.form.description	src/components/assessment/InitiativeEditor.tsx
initiatives.form.descriptionMinLength	src/components/assessment/InitiativeEditor.tsx
initiatives.form.descriptionPlaceholder	src/components/assessment/InitiativeEditor.tsx
initiatives.form.edit	src/components/assessment/InitiativeEditor.tsx
initiatives.form.expectedROI	src/components/assessment/InitiativeEditor.tsx
initiatives.form.highRiskHighBudget	src/components/assessment/InitiativeEditor.tsx
initiatives.form.highRiskHighBudgetDesc	src/components/assessment/InitiativeEditor.tsx
initiatives.form.nameMinLength	src/components/assessment/InitiativeEditor.tsx
initiatives.form.namePlaceholder	src/components/assessment/InitiativeEditor.tsx
initiatives.form.nameRequired	src/components/assessment/InitiativeEditor.tsx
initiatives.form.objectives	src/components/assessment/InitiativeEditor.tsx
initiatives.form.priority	src/components/assessment/manage/InitiativesManagementPanel.tsx
initiatives.form.risk	src/components/assessment/manage/InitiativesManagementPanel.tsx
initiatives.form.riskLevel	src/components/assessment/InitiativeEditor.tsx
initiatives.form.roiRequired	src/components/assessment/InitiativeEditor.tsx
initiatives.form.save	src/components/assessment/InitiativeEditor.tsx
initiatives.form.sourceAxis	src/components/assessment/InitiativeEditor.tsx
initiatives.form.timeline	src/components/assessment/InitiativeEditor.tsx
initiatives.form.title	src/components/assessment/manage/InitiativesManagementPanel.tsx
initiatives.form.titleTooShort	src/components/assessment/manage/InitiativesManagementPanel.tsx
initiatives.risk.high	src/components/assessment/manage/InitiativesManagementPanel.tsx
initiatives.risk.low	src/components/assessment/manage/InitiativesManagementPanel.tsx
initiatives.risk.medium	src/components/assessment/manage/InitiativesManagementPanel.tsx
