superadmin.customers.playbooks.stats.completedActions	src/views/superadmin/customers/CustomerSuccessPlaybooksView.tsx
superadmin.customers.playbooks.stats.totalActions	src/views/superadmin/customers/CustomerSuccessPlaybooksView.tsx
superadmin.customers.playbooks.stats.totalPlaybooks	src/views/superadmin/customers/CustomerSuccessPlaybooksView.tsx
superadmin.promptOsRuntime.fields.activeBundleCount	src/components/Admin/AI/PromptOsRuntimeSummaryPanel.tsx
superadmin.promptOsRuntime.fields.bundleCount	src/components/Admin/AI/PromptOsRuntimeSummaryPanel.tsx
superadmin.promptOsRuntime.fields.contract	src/components/Admin/AI/PromptOsRuntimeSummaryPanel.tsx
superadmin.promptOsRuntime.fields.presetCount	src/components/Admin/AI/PromptOsRuntimeSummaryPanel.tsx
superadmin.promptOsRuntime.fields.purposeFamilies	src/components/Admin/AI/PromptOsRuntimeSummaryPanel.tsx
superadmin.promptOsRuntime.subtitle	src/components/Admin/AI/PromptOsRuntimeSummaryPanel.tsx
superadmin.promptOsRuntime.title	src/components/Admin/AI/PromptOsRuntimeSummaryPanel.tsx
